"z1","z2","consume1","consume2","consume3","consume4"
5.09679391901614,0,1.91851815046313,8.26171155919867e-08,1.94901824577501,6.13246352114474
4.47746347022288,0,1.18304076452071,1.52612784683872e-08,4.94764686771168e-08,8.81695917074155
2.74418784792126,0,2.95084021532216,1.06495299162336e-07,1.5129093109597,5.53625036722285
6.72130489706002,0,0.485612723634062,2.28497973856225e-08,3.73371675254406e-08,9.51438721617897
2.79948082570575,0,3.33673458382334,5.94764084008933e-10,6.6632654119795,3.60239402935325e-09
8.37466598603315,1,0.592092736440071,2.08092623905279,3.4392379902743,3.88774303423284
7.06522125237038,0,0.871680634688751,1.19029990467239e-08,1.21182711183007,7.91649224157819
3.52859928179905,1,6.87338374767458,3.12661617580699,7.35692515660419e-11,7.64448568523822e-08
1.94715819938644,1,8.58114455200618,1.41885534123879,2.3127210643146e-08,8.36278247879414e-08
2.5791868726014,0,9.99999973632322,6.13881284215286e-08,7.50267187476294e-08,1.27261935826887e-07
4.51376741831306,1,1.50708817113565,8.49291174358035,2.17159277463824e-08,6.35680738162461e-08
3.50661624307525,1,7.02111048898502,1.60356731987032,5.17193852753662e-08,1.37532213942527
3.30491480120453,0,6.80047125354726,1.70226609690351e-07,2.94010497303553e-08,3.19952854682508
2.09676286546997,0,9.9999999398996,2.51920362059511e-09,1.85392827631912e-08,3.90419124938697e-08
3.90994455038216,0,2.21476068917513,5.6296237688801e-09,3.88411030627326e-09,7.78523930131114
2.43019106108585,0,9.99999997633364,9.12676603402787e-11,7.48354800573339e-09,1.60915463549427e-08
0.664116126823727,1,9.99999996596774,1.85869104964418e-08,1.32279243026825e-08,2.21742464497923e-09
3.23954695942448,1,8.97407341855831,0.0152452626613801,1.01068126036393,5.84163058942907e-08
5.83799321812153,0,0.807380812090498,1.62340329689021e-08,4.09916233704416e-08,9.19261913068384
2.84930607478322,1,4.38410596049157,3.99606578703884,7.66651689705057e-08,1.61982817580442
5.21592864445007,0,2.63131950048166,2.19956822671713e-09,7.36868048244667,1.48721024320474e-08
0.764234583421672,1,9.99999985949943,5.70910182972334e-08,4.08472862663451e-08,4.25622713518505e-08
3.88887606895092,1,2.91807559372253,1.40903455251493e-08,1.06753158498278e-09,7.0819243911196
5.03881440788692,0,2.81642672263657,8.71151417510069e-08,3.45680891146474,3.72676427878354
4.60230672433343,1,7.99819566121619,2.10268264616259e-08,2.00180349744687,8.20310117332197e-07
4.21135238829789,1,3.23551624742477,3.60580067695069e-08,2.40385527175203e-07,6.7644834761317
2.71858798338925,1,9.99999975702273,6.48776775964341e-08,8.70322303329808e-08,9.10673706624179e-08
2.30059130793284,1,9.99999986127725,4.85722131355117e-08,4.84437596415071e-08,4.1706781585717e-08
1.95174241879017,0,9.99999990584271,6.90821416565105e-09,8.61238348581018e-08,1.1252369394012e-09
4.23529319420025,0,3.261028639032,6.31286354221911e-08,6.06814608581124,0.670825212028122
2.1050507716304,0,6.86151725848431,1.9154665712843e-08,3.13848260192379,1.20437234645162e-07
3.01888511259866,1,5.40971316447318,1.71355845192183e-07,2.35134702044671,2.23893964372427
3.48781561560351,0,4.88918718334762,4.22871736528707e-08,0.554190737834878,4.55662203653033
7.68772401046441,1,1.26109433403412,1.47565596292735,3.179136780465,4.08411292257342
2.69610019660908,1,9.14704788820403,0.852951747089195,4.55557961791102e-08,3.19150978662106e-07
4.47077314456971,1,8.95531080929174,0.915376623280402,4.93477012818868e-08,0.129312518080154
4.15592169912742,1,3.73644874818884,3.26713117687117e-08,2.19174976817456e-09,6.2635512169481
2.07628673173974,1,9.99999990761876,2.06323698964402e-08,6.64483872752727e-08,5.300481133477e-09
3.8573838277528,1,5.24766696031302,8.4570341462104e-08,2.79611183808603e-08,4.75233292715552
6.8891017168467,1,4.11778786590618,3.81619079639682e-08,1.36039532361724,4.52181677231467
4.90300810615843,1,6.06717444686025,1.38350821472219,9.1075694895605e-08,2.54931724734187
4.08246584398588,0,3.21271432179889,4.96825486610597e-08,1.89844004543916e-07,6.78728543867456
3.15500633532075,0,8.01644545942417,1.26551518392514,4.43960570314201e-07,0.718038912690115
-0.106494443081031,1,9.99999985780044,5.05759288903415e-08,4.34513847077585e-08,4.81722401992603e-08
6.26267442682835,1,2.01348403861015,1.28842353517773e-07,0.196122621005054,7.79039321154244
1.07871985815036,0,9.59719231721971,3.07973449317419e-08,0.402807619108525,3.28744204719932e-08
5.47989502175467,0,3.20466441809688,1.14920117908138,4.95438137098257,0.691753031839171
7.81820713843497,0,0.563720413892805,1.95728772768246e-08,9.43627950189687,6.46374450687769e-08
1.1122136780564,0,9.99999983668136,5.05162821742191e-08,5.53008021505781e-08,5.75015593224678e-08
5.40356867074942,0,1.78137855311049,8.37743664824743e-09,5.02915462459096e-08,8.21862138822053
3.47560502119506,0,5.89884021616473,1.5082904271756e-08,4.10115973308503,3.56673375340104e-08
0.855711681709025,0,9.99999988239038,3.80917099047238e-08,3.79956728507853e-08,4.15222380709982e-08
0.970664692436497,0,9.99999982117696,4.83247726085667e-08,4.47198330335763e-08,8.57784363129125e-08
0.796927652850813,0,9.99999995160743,2.75837549093088e-09,1.69821766258423e-08,2.86520214972309e-08
2.93818695565939,0,6.35517355044008,7.2745659208504e-08,1.97472534732911e-07,3.64482617934172
1.0764888300082,0,9.99999998259777,7.15224488825056e-09,6.2862482883814e-09,3.96373309251111e-09
5.37583354595166,1,2.17322566461966,2.18215942412872,0.790379503807253,4.85423540744446
8.20021788105134,0,0.235115920887658,9.43636430548277e-08,0.575668755466682,9.18921522928201
1.42593904792964,1,9.99999995544358,4.16812821294217e-08,9.77088866688243e-10,1.89805330109176e-09
5.57547769495036,1,5.79028599382388,2.13412761016543,3.12261008161799e-08,2.07558636478459
5.53808448200182,1,1.37523554817487,3.45454069190321e-08,2.62603620026222e-08,8.62476439101937
4.66440515790024,1,2.2845390162305,2.11572149149319e-07,0.776825256041537,6.93863551615582
1.98324678344598,1,9.99999908700772,5.35915340442125e-07,3.52108412822087e-08,3.41866104336354e-07
3.76109478673868,1,9.18767312624444,1.63192529044583e-07,4.41772670767973e-08,0.812326666385764
3.43920932965951,1,9.19708409623606,0.802915582228795,1.06956326343218e-07,2.14578828505538e-07
5.12597906644096,1,4.18132694507642,1.62405753009885e-08,3.18364833491031e-09,5.81867303549936
3.25512248779234,1,5.98819450781518,0.473995428154811,2.24427597220038e-08,3.53781004158725
5.95394677337124,1,1.08410946466768,3.50411166650354e-08,1.80816392239144e-08,8.91589048220957
3.25083828446597,0,9.99999923441718,6.12787818297405e-08,6.14903925267377e-07,8.94001135351547e-08
6.10542293115866,0,1.1133904952497,1.78823722491349e-08,8.88660943143654,5.5431387708058e-08
1.90164598666787,0,9.7535521929624,2.7802567293386e-08,0.246447625597402,1.53637632709616e-07
1.47968951048378,0,9.99999998454232,4.18067886834615e-09,1.51785187648851e-09,9.75915398453412e-09
10.4820798698848,1,0.0801516778347274,3.19035407869488e-08,5.08870218819983e-08,9.91984823937471
3.16628482367914,1,6.87577452689029,4.26210250854218e-08,3.12422539267223,3.78164568424548e-08
4.59645518308143,0,2.3159333325136,1.7724546214126e-08,7.68406657805336,7.17084957221601e-08
5.2731393480677,1,9.01307879391699,1.19371139280242e-08,0.986920905867642,2.88278259753371e-07
3.03243874858251,0,9.99999992640803,2.02734607087779e-08,1.30877467361441e-08,4.02307592321293e-08
5.03372408862722,1,4.14765615760682,2.19009143348848,1.71792763129161e-08,3.66225239172542
4.73792905477017,1,4.59861616598518,1.00765162981407e-07,4.00811178803402e-08,5.40138369316854
3.56923898471661,1,5.76418868924257,4.00428208379744,0.231529153287261,7.3672734028766e-08
4.13058606705063,0,4.18380364760077,0.649966786754308,4.41611389998688e-07,5.16622912403353
3.93186549252307,0,4.1870832897001,1.23259804578499e-07,0.397145569660711,5.41577101737939
8.25690379803236,0,0.249697400564282,3.45786803904778e-08,2.65641352842583,7.09388903643121
2.51732780745434,1,6.73536296651084,3.26463679189134,1.67740682124532e-08,2.24823748922638e-07
1.80800746585067,0,9.99999993435783,1.84424603318153e-09,2.52634327756165e-08,3.85344899692674e-08
4.07557679834216,0,5.36736002938285,2.71079589265299e-08,4.63263988178568,6.17235134441278e-08
4.62096149888627,0,6.18974536704854,3.3383853818775e-07,3.81025411556524,1.8354768227148e-07
4.87304695782037,1,2.69789948827816,1.12379399082236,0.0812901290085079,6.09701639189098
3.08326933457779,1,6.13407374793608,1.63174503961823,1.54209815355008e-08,2.23418119702471
1.87334773205762,1,9.99999997616661,8.68357437511148e-09,4.69972062818689e-09,1.04500984846727e-08
6.52637035217898,0,1.90702170097105,0.75878393315702,3.30320798134473e-07,7.33419403555114
3.30069922409289,1,6.93437168154176,2.41937383636466,3.99615654884522e-08,0.646254442132011
2.26897427469325,1,6.88362259475995,3.00819341122716,8.28060665040759e-08,0.108183911206829
3.52744086211781,1,8.12055864587479,1.42778463380647e-07,3.92658502712223e-08,1.8794411720809
3.6056482113029,0,4.04842045719781,4.62075687284215e-10,5.95157763626004,1.90608007976037e-06
6.21984057942728,1,2.4285598422487,1.2470412777505e-07,5.07394811474405,2.49749191830312
4.16947458439439,1,5.99465902853747,1.7265664190294,8.02325338961468e-08,2.2787744722006
5.50810757036904,0,4.8844726830886,0.942411976821784,0.873488834530538,3.29962650556
3.00141596565548,1,6.72970444504466,2.68466524499443,2.90435967611471e-08,0.585630280917314
4.4288906191632,1,6.71607076578924,1.64334291683125,1.6405862784863,3.8893211188396e-08
3.35062817701833,0,7.69363646988915,0.838013769258393,3.60600389729911e-08,1.46834972479242
4.18916705634714,1,8.74969582423094,1.73448222525728e-08,0.665357181003367,0.584946977420873
2.20927328404492,1,8.96641178753253,1.03358808997072,2.37829562562613e-08,9.87137930182336e-08
1.37839693334406,1,9.99999986906287,5.899592985829e-08,3.7646796454341e-08,3.42944021501092e-08
7.99442676949593,1,1.47173003807999,0.647406657203224,2.48065086292578,5.40021244179089
5.20141764734483,0,3.36650180202976,1.46394032059441e-07,0.135954346736778,6.49754370483943
1.49745727675011,1,9.99999996004121,2.19607872523142e-08,1.53862210080934e-08,2.61178504614001e-09
2.77766816663916,0,5.81104977624416,1.19196510498785e-07,4.03357945954522e-06,4.18894607097981
1.62903983080538,0,9.99999996090412,1.07633158779482e-08,1.88006883090181e-09,2.64524976505919e-08
8.39762069776744,1,0.192283313338112,3.70193893072821e-08,3.27088392863913e-08,9.80771661693366
6.62482595286702,1,1.92991227904119,1.75996415371714e-07,6.83542079276104,1.23466675220136
3.46970988660729,1,2.0728854267253,2.57320950541999,1.05319688434933e-07,5.35390496253502
5.08638811846418,1,4.47913948426733,2.46727569506896,5.17953094023754e-08,3.0535847688684
3.17132010416228,0,9.50880291142178,3.13645184081024e-08,0.491197014985142,4.22285602569263e-08
3.04750621076884,0,5.02022281869291,1.38269729170829e-07,3.00621756369518,1.97355947934218
2.42279432429951,1,9.74402735579002,0.255972344529123,3.53276041341526e-08,2.64353249501555e-07
2.81076546508098,1,4.23243837465635,1.01239252474648,1.95488042263575e-08,4.75516908104836
7.30181493467338,0,0.77287148485553,9.71234645888088e-08,7.00110995242864,2.22601846559236
3.89194374982912,1,4.64357287699067,5.35642697581339,7.09628521613527e-08,7.6233087140122e-08
4.23849047285517,1,8.47437113907533,1.39262295668753e-08,0.249110847815314,1.27651799918265
4.48737485919818,0,1.28673335059771,1.49189671039914e-08,8.71326660771654,2.67667798314887e-08
6.46495175697068,0,0.297899980898504,1.62810111001309e-08,2.58041329579205e-08,9.70209997701635
2.96787233811044,0,4.74047996199268,6.80033179518838e-08,4.14061304422736,1.11890692577712
2.01498569921593,1,9.99999986301872,1.2371997631784e-07,1.02539627227022e-08,3.00733832425447e-09
7.35139386480638,0,0.510158331603265,2.12704772288928e-08,1.97161286448403,7.51822878264223
3.11767356618943,1,9.99999998736023,1.00886281820447e-08,1.75093969560929e-09,8.00200586707007e-10
2.55386806012025,1,7.61280364884741,2.57340723729125e-07,2.38719598976445,1.04047419548767e-07
1.52745376223341,0,9.70761148030601,1.00518581209134e-08,0.292388490421916,1.92202162076653e-08
1.43056855536441,0,9.99999985538131,4.06408371819977e-08,5.56575035307177e-08,4.83203560062869e-08
2.85205304140403,1,9.99999719083027,2.79293696172421e-06,2.42165033116781e-09,1.38111172163415e-08
5.23597163433306,0,3.12496064157484,1.14765742860691e-07,5.04527204597384,1.82976719768558
6.21969627785944,0,2.00944873910617,2.36981326254203e-08,4.43638404798481e-09,7.99055123275931
5.41517670767118,1,4.95058778038927,1.01385824700308,7.40284564098297e-09,4.0355539652048
3.27268540580949,1,8.3756927431497,2.52700766931229e-10,1.62430725642523,1.7236084879715e-10
4.1194998747692,0,2.52910117536332,4.90658161125746e-09,1.245181742082e-07,7.47089869521193
2.59080707263986,1,6.08023914637604,6.03005326149635e-08,3.05662758690736e-08,3.91976076275715
2.56556367685198,0,8.6350600163572,2.10599352246501e-08,1.36493978423145,1.78351408574239e-07
5.76930099795384,1,1.6736434304959,8.71007322300823e-09,1.89756288378676e-09,8.32635655889646
1.96881484279291,1,8.37956108487976,1.62043850528832,2.24006711323265e-08,3.87431251858519e-07
7.91058793098493,1,0.621480188853883,4.93393550307515e-08,5.14990929778414,4.22861046402262
3.8193608120683,1,3.37100912044388,1.33557159623438e-08,1.55903485249605e-09,6.62899086464137
4.42907765325843,0,4.59503959006555,1.61000748004369e-08,5.4049603458934,4.79409754065695e-08
2.52294459052085,1,6.99168900477476,2.30814365741648,2.19970246064937e-08,0.700167315811738
2.85122262047346,0,9.32221925515886,1.38753577697079e-09,0.677780727083134,1.63704678261405e-08
1.36596773538952,0,5.78981246641423,1.30833087773207e-09,4.21018749646529,3.58121457085906e-08
3.63414922325455,1,9.56453555468917,0.435464350137313,3.4676746787213e-08,6.0496767887263e-08
4.83796480984893,0,5.23756971410891,0.027477197960708,2.3769673338422e-06,4.73495071096305
4.64860868832276,0,1.15804670373645,8.38641557218933e-08,3.59113608844229,5.25081712395711
2.4369270258905,1,9.94368888132498,1.44962717135975e-07,3.9047302228291e-08,0.0563109346650036
2.422756058292,1,9.99999980386623,1.46356007271851e-08,1.60676849135248e-07,2.08213203611148e-08
2.99560256331428,0,9.36971736678052,0.110615571508486,2.90288333289862e-08,0.519667032682158
6.9921213396927,0,0.0583562788884549,2.53567344630911e-08,2.90176346699366e-08,9.94164366673717
1.72539275866851,1,9.99999978270735,1.01187774714197e-07,4.53466685497647e-08,7.07582096793995e-08
3.6418968112396,1,7.95949825113265,1.88904433798026,1.51829521504389e-08,0.151457395704135
7.80472364335785,1,0.247210407525844,1.74709098526114e-08,2.5840094921823e-08,9.75278954916315
3.79805022934238,1,5.64116196335322,2.08923817020957,7.40541246065947e-08,2.26959979238309
1.28031859235721,0,9.99999931065514,3.91656847377992e-08,6.09143745648876e-07,4.10354432640863e-08
2.67046112945188,1,7.10226640784983,0.0982858882964947,7.39909662199506e-08,2.79944762986271
4.97091995780976,0,3.86748957180582,0.0519345068752568,1.19860704019131e-07,6.08057580145822
3.24879425666045,1,9.99999993350718,1.86520118829002e-08,1.01405023328515e-08,3.77003097177881e-08
2.87624727290043,1,7.8935228863781,2.10647700369867,1.25479944098594e-08,9.73752350362887e-08
3.31216553174308,1,9.92681972233578,4.8447320456505e-08,4.18175246137785e-08,0.0731801873993867
4.18099329427844,1,3.7025415662923,5.99151129341731,1.1384744174548e-07,0.305947026442953
7.19701754229165,0,0.781585066319479,3.32102772440941e-08,3.54933734077848,5.66907755969176
3.82286977572223,1,3.70807785221339,1.43315676893624e-08,3.89983478664876e-09,6.2919221295552
6.16159899230303,1,2.57802920436662,0.370156996224231,1.37945293025584e-07,7.05181366146386
5.26150823130113,0,1.69900631032451,1.8253765642798e-08,8.30099360447812,6.69436007373839e-08
3.77272020898772,1,6.89367585193831,3.15539607725093e-07,3.10632380270857,2.98135113465339e-08
0.934195994218804,0,9.15556986487621,2.59063406722847e-08,0.844430065334238,4.38832172177871e-08
2.95776536489496,1,7.97231650830983,0.0151900953528744,2.20100130492723e-09,2.01249339413629
3.02025909372305,1,9.8979723734148,0.102027521690543,4.68755119791328e-08,5.80191430854174e-08
4.09430886552305,1,3.24836561102689,3.14181456474352e-08,1.43640481207362e-08,6.75163434319091
6.60039735533364,1,2.98250187513634,6.10260389249274,1.94261722521654e-07,0.914894038109198
8.58615794766219,1,0.935436394285516,2.50480307021859,1.3018706424275,5.25788989306855
7.09516211796754,1,0.276049582061892,4.04627222266696e-08,9.72395029472141,8.27539814781885e-08
3.73369807134211,1,5.32513000793823,4.96877404195918e-08,4.67486992343138,1.89426435066465e-08
0.486945208884725,0,9.99999996741998,2.74907924349141e-09,7.65539132808225e-09,2.21755458958861e-08
3.22244027185651,0,7.94373290212734,0.224096088561539,0.560167421810607,1.27200358750052
4.17841444614659,1,8.31201727441887,2.00430393462629e-08,0.18562362784809,1.50235907769
5.69002600813487,1,2.17489844800086,5.90717480048923,1.46401167935231,0.453915072157594
5.92505593696854,1,1.86691442408724,3.19281365246772,1.24689116962218e-07,4.94027179875593
5.36861885883293,1,1.27940489056219,0.157969584466248,2.35492185186731e-08,8.56262550142235
1.20945130040106,0,9.99999998067725,2.26952426610087e-09,1.49853342602299e-08,2.06789526471795e-09
5.69928609126671,0,1.00885823663173,8.88827656353767e-08,1.62828945890609,7.36285221557942
3.10688556714556,0,6.44325957098299,5.91320342309601e-08,5.54303530727098e-08,3.55674031445462
4.34960540032251,1,9.29474368515033,0.705256198084289,3.37682474182245e-08,8.29971340330727e-08
4.14910235434747,1,4.99508834638893,3.3772136561335,1.55152724254322e-08,1.6276979819623
4.85633352994101,1,4.60828924545527,1.18736492439163,2.99927325567179e-08,4.20434580016037
4.04934996565228,1,4.41442795501328,2.22879427918255,2.99963011434971e-08,3.35677773580787
0.665049804828674,1,9.99999997827575,1.34434223732384e-08,5.33742056443839e-09,2.94340636380807e-09
5.47299192954688,1,1.93385408465123,1.08504742337163e-07,3.12711747998338,4.93902832686065
4.77205313669935,1,0.61095777159765,3.50175332338027e-08,1.46276231520627e-08,9.3890421787572
3.46869674944356,1,4.28231010526354,2.122016747243,8.23384391207989e-08,3.59567306515502
4.23628902209336,0,1.70874642676881,1.9153776949413e-09,8.29125356203715,9.27866391914745e-09
4.26807729073693,1,9.9999993303721,7.7117494732205e-08,3.90897826131849e-07,2.01612576168763e-07
4.442038937122,1,4.78871244145078,4.7772352425039,1.77274684662424e-08,0.434052298317845
7.28169233195497,1,0.293915500980172,5.29895199802474e-09,3.02721526924471e-08,9.70608446344872
3.56189924213305,1,5.22252869260863,8.73461096299513e-08,2.2955166953913e-08,4.7774711970901
4.33613076776932,0,5.36480181522213,1.63127492281795,1.60747022546466,1.39645303649526
6.33676774613819,1,1.20383552677186,0.363193029012553,2.39660006991163e-08,8.43297142024958
6.10836204675384,1,2.29585200377983,1.49530268829205e-07,8.80761086030941e-08,7.70414775861379
6.29052622076071,1,2.23252921288419,1.08438473510588e-06,1.89674315036678,5.87072655236429
2.84506399788089,0,5.461878806172,4.49565475535439e-08,2.16970625005701e-08,4.53812112717439
8.00496546058566,1,0.242088365486338,2.57939522485461e-08,3.26480207558631e-08,9.75791157607169
