z1,z2,consume1,consume2,consume3,consume4
3.855979757,0,762.4829603,51.62125758,0,185.8957844
6.007065796,0,247.5585904,3.352109181,0,749.0892933
4.72327205,0,1000.000001,0,0,0
2.709760491,1,838.4614097,5.998112426,0,155.5405152
4.722791211,1,363.5638677,44.28237824,0,592.153752
7.076073133,1,260.7161809,0,38.8354279,700.4483896
3.928347922,1,519.8873544,0,0,480.1126308
7.129287312,1,222.9757855,13.68303291,0,763.3411893
-1.239490208,0,999.999998,0,0,0
5.643805009,0,992.7068548,0,4.899244166,2.393900437
4.174094136,1,293.6907739,0,0,706.3092267
3.401985299,0,35.96263515,0,0,964.0373669
4.183521553,0,999.9999977,0,0,0
0.024862171,1,919.3758042,80.62411524,0,0
3.560656224,0,298.0484406,0,0,701.9515591
4.714225143,0,994.2018781,5.798122144,0,0
6.955788089,0,76.92567242,0,0,923.0743263
2.963459563,0,1000,0,0,0
2.383012794,0,999.1662849,0.017009667,0.81669916,0
2.996485913,0,604.9093003,0,70.30207388,324.7886267
5.830804235,1,312.4256544,0,0.132214035,687.4421252
4.657502219,1,911.8183877,86.85539636,1.32621496,0
2.940479592,0,999.9999963,0,0,0
5.026534866,1,548.8990678,6.60058586,38.4680711,406.0323126
4.194155099,0,999.9999981,0,0,0
5.937289981,0,33.98846394,0,30.07431809,935.9372196
2.595893812,0,990.8997811,0,9.100221249,0
3.344675707,1,998.9537581,0,0,1.046235977
3.215783694,0,700.3033439,0,0,299.6966458
1.072970104,1,556.6494075,443.3506003,0,0
4.592240554,1,278.04539,5.820133215,0,716.134481
4.522110544,1,889.9089987,5.552571148,3.573232556,100.9651959
4.010226913,1,1000,0,0,0
3.530825733,1,844.7651927,0,0,155.2348189
1.169258516,0,1000.000007,0,0,0
3.158709354,0,998.8158354,0,1.184152623,0
3.314570967,1,998.4219861,1.578007847,0,0
2.395445462,1,903.3031534,74.71707436,0,21.97971279
3.677428577,0,999.9999993,0,0,0
4.808101714,0,930.3815793,0,6.649663694,62.96875554
7.772371802,0,124.3825112,0,0,875.6174893
4.349155626,0,1000.000003,0,0,0
4.515100781,0,999.9650502,0.034946387,0,0
3.851108168,1,999.9999997,0,0,0
0.162457569,1,1000.000005,0,0,0
3.946972249,0,1000.000001,0,0,0
4.12046042,1,999.6252517,0,0.37474567,0
8.926484225,1,18.06062176,0,677.4476259,304.4917509
3.61527807,0,1000,0,0,0
4.603094685,0,993.7760385,0,6.223960561,0
3.930576461,1,140.255682,0,0,859.7443234
1.662643925,1,999.9999932,0,0,0
6.285645629,0,60.02486674,0,8.71326734,931.2618728
5.503866065,1,4.953798062,0,0,995.0462028
5.582063894,0,7.769364863,0,0,992.2306355
2.18122509,0,995.9287193,0,4.071264027,0
6.805588622,0,657.9548725,1.95785001,0,340.0872793
1.196297874,0,999.9999969,0,0,0
5.173714188,1,989.1101142,3.219718232,0,7.670165903
8.380911252,1,149.5615015,0,0,850.4384946
2.01892735,0,999.9999999,0,0,0
2.867404541,1,999.9999997,0,0,0
4.19930273,1,302.9808098,1.651624872,695.3675669,0
2.993048692,0,814.2596297,0,0,185.7403763
0.898673138,1,1000.000005,0,0,0
4.13712595,0,856.9269755,0,0,143.0730229
1.875392573,1,1000.000003,0,0,0
4.947184861,0,855.6558004,0,88.89435014,55.44986049
2.161151532,1,997.9808313,0,2.019163884,0
7.09986881,0,271.4006018,14.34493184,89.7232925,624.5311597
2.433493415,1,1000,0,0,0
3.355876968,1,229.1743232,3.158907893,23.1103598,744.5563949
5.627034435,0,56.11681199,2.655707026,0,941.2274871
1.538271367,0,999.9999998,0,0,0
4.454919869,0,271.74859,0,693.8761548,34.37526979
6.614285509,1,269.4143792,0,597.976728,132.608896
0.785033531,0,999.9999965,0,0,0
4.369267717,1,570.9315468,17.00923142,17.36575032,394.6934515
4.519765588,0,980.0797772,0,19.92022213,0
5.563645744,0,962.2888592,0,32.06483644,5.646302581
1.526098578,0,1000,0,0,0
1.359086774,0,999.9999939,0,0,0
5.043883131,1,1000.000001,0,0,0
4.593969346,1,649.0902359,10.49401195,14.76928027,325.6464927
4.500985701,0,1000.000001,0,0,0
4.692896419,1,963.3716094,36.62838205,0,0
2.639950557,0,868.7404817,36.79504466,8.529836755,85.93468309
4.464507394,1,1000,0,0,0
4.586144947,0,382.7490183,0,617.2509962,0
2.571297164,1,989.2329237,0,1.870207528,8.896842238
7.731549022,1,545.4442747,60.9431885,350.5773483,43.03518792
4.947665842,0,992.3403346,0,7.659660943,0
1.617393006,1,33.93718862,0,0,966.0628119
5.313107217,0,999.9999998,0,0,0
2.05063666,0,928.6853922,0,0,71.31461324
5.574169207,0,461.5115022,0,38.92789357,499.5606035
6.317191158,0,41.68456665,0,0,958.3154338
2.358635363,0,1000.00001,0,0,0
5.926752258,0,752.3539281,0,247.6460721,0
4.825561854,0,122.5356982,0.271312135,14.6603097,862.5326802
5.64412032,0,187.3565532,0,0,812.6434441
7.793585965,1,408.529266,8.377150116,549.5507876,33.54279583
3.509223768,1,1000.000002,0,0,0
2.492527671,0,397.1528536,0,16.46011618,586.3870655
2.220971141,0,976.4260064,0,23.57402419,0
2.36837943,0,1000,0,0,0
3.845796581,1,68.78129867,0,0,931.2187046
4.68230395,1,636.5713194,359.902,3.52667956,0
4.553381599,0,999.9999999,0,0,0
5.654366498,0,591.4215717,0,45.33577358,363.2426484
4.026003784,0,760.0184322,0,239.981572,0
6.907068154,0,39.25806083,2.403608149,308.8799477,649.4583902
3.470686334,1,772.4951887,8.75737005,0,218.7474329
9.440338333,1,8.199321015,3.651472406,0,988.1492058
5.251334696,0,969.7721723,0,23.47944374,6.748390468
2.285684887,1,998.4479817,1.552007673,0,0
1.858215004,0,974.2209703,0,0,25.77902017
4.96494483,0,1000.000001,0,0,0
3.553074429,1,437.9197476,488.1729298,0,73.90730208
5.428000988,1,813.0604248,44.43928871,10.5033155,131.9969532
4.946475249,0,132.5313726,0,386.6410715,480.8275607
3.854342175,0,755.8959884,35.30528247,208.7987312,0
2.306412564,1,827.3256051,0,172.6743934,0
0.970305551,1,999.9999992,0,0,0
3.106970096,0,999.9999961,0,0,0
5.712797589,0,991.462471,0,8.537528693,0
4.428187488,0,618.6355584,0,14.28009971,367.0843502
1.508522443,1,982.8913811,17.10861961,0,0
4.346361852,1,965.0661852,5.088690262,4.261912099,25.58319572
4.770634759,0,952.2769247,0,47.72307404,0
2.232285128,1,1000.000005,0,0,0
4.307450212,1,780.8307281,219.1692697,0,0
4.116417437,0,965.6082753,0,0,34.3917254
1.714059404,0,974.402485,25.5975385,0,0
4.715574721,1,931.497705,39.56856085,0,28.93376833
5.121569053,1,916.6753688,11.88637669,4.581758014,66.85649768
6.166102486,1,218.5255438,206.8020922,178.9830279,395.6893513
6.107604104,1,739.9380667,1.644727859,207.6823751,50.73483852
1.244661264,0,999.9999918,0,0,0
2.12434992,0,980.7576187,5.864024525,0,13.37833987
5.030070534,1,980.5951901,0,0,19.40481565
5.027571902,0,61.10759474,0,0,938.8924126
5.030095373,1,218.5105349,17.08534053,10.14623984,754.2578831
11.70546298,1,5.822603252,0,0,994.1773968
5.141781021,1,937.0203981,28.22411864,0,34.7554833
6.27113128,0,249.1966722,0,0,750.8033279
5.908003527,1,198.9892879,0,0,801.0107105
5.302782503,1,10.32494106,2.188658848,0,987.4863985
3.369461511,1,461.2129908,8.000710074,0,530.7863312
5.517938441,0,1000.000001,0,0,0
2.454349571,0,178.4019608,0,0,821.5980533
3.526362787,0,998.5062599,1.493737419,0,0
3.029272904,0,999.9999985,0,0,0
4.163748279,0,598.45127,0,294.744933,106.8037922
8.629317133,1,321.8998328,20.98134714,416.1086958,241.0101303
0.265469615,1,999.999998,0,0,0
5.372520381,1,16.86601884,983.1339815,0,0
0.774568258,1,998.819053,1.180885557,0,0
3.056136268,0,988.6305277,0,11.36947563,0
6.177901194,1,416.570267,1.554413918,490.3038175,91.57150658
4.128560038,0,567.2508356,0,26.05524645,406.693937
1.844510444,0,95.79941798,0,4.324711522,899.8758777
2.569392581,0,28.43084004,0,971.5691612,0
5.359195498,1,61.82325564,0,121.1022525,817.0744893
2.539266737,1,1000,0,0,0
4.432917179,0,999.9999987,0,0,0
4.09114368,1,176.2357224,0,0,823.7642861
2.696799305,0,75.41795226,0,0,924.5820463
8.287888179,0,324.9736441,0,28.12973141,646.8966238
5.267838045,1,28.91063198,0,971.0893663,0
-0.050285173,1,1000.000005,0,0,0
4.37290863,1,999.9999994,0,0,0
2.67642707,1,999.9999963,0,0,0
5.70486667,1,828.1568146,156.1173912,8.644285803,7.081498521
2.414958523,1,933.3234243,0,0,66.67657441
3.770527117,1,983.0039689,16.99602701,0,0
5.009974558,1,682.1344608,3.822996348,16.51014493,297.5324164
5.731510388,1,420.0732249,14.80031764,126.3801907,438.7462686
1.599407186,1,1000.000001,0,0,0
3.330997528,0,755.5541325,14.13178739,3.931743158,226.382336
3.050109378,1,993.9921802,0,0,6.007812154
2.693341535,0,990.5870819,1.772453811,7.640475927,0
7.530908481,0,545.7270782,0,2.666519002,451.6064013
4.809963422,1,948.4681888,1.873027433,3.400180736,46.25860023
1.478232091,0,1000.000005,0,0,0
5.835723894,1,619.0080676,2.24428857,119.5944222,259.1532211
8.244312394,1,674.2512448,0,0,325.7487548
6.064930521,0,287.6972558,345.0217443,287.6340066,79.64700652
0.961260068,0,1000.000005,0,0,0
3.031531854,1,928.2437904,0,14.76088387,56.99529864
6.533822298,0,523.6823649,0,184.6965188,291.621118
2.584661069,0,412.7688713,0,533.2582075,53.97290198
4.887638856,0,800.0308576,0,19.61897289,180.3501682
5.549268107,1,330.2274323,38.29382251,106.1270132,525.3517512
2.146139057,1,899.264858,1.074282395,0,99.6608947
3.880949288,1,972.7216241,7.160525545,0,20.11783952
-2.48253468,0,1000.000001,0,0,0
1.951224717,1,1000.000001,0,0,0
3.494863697,1,885.405852,13.42867677,0,101.1654895
1.504433636,0,1000.000002,0,0,0
7.264822608,1,319.2126246,38.96388655,0,641.8234914
1.139717244,1,1000.000001,0,0,0
3.119911027,1,1000,0,0,0
4.261481155,0,985.7926138,0,0,14.20738752
6.882546578,0,54.58222553,1.872318518,68.39135366,875.1541076
1.128275698,0,759.7912312,0,0,240.2087649
6.326327504,0,100.6454862,0,23.44210931,875.9124057
4.020466122,1,999.9999971,0,0,0
2.036982698,0,994.2111393,0,5.788858869,0
4.924206949,1,986.0755292,3.115775789,1.859238877,8.949456661
4.398119391,0,999.9999996,0,0,0
2.799566246,0,852.7229841,0,11.30655737,135.9704531
4.13960417,1,918.6925088,8.449568085,72.85793381,0
3.229372806,0,991.132027,0,8.867958039,0
4.227034691,1,930.5255154,0.795872144,0,68.67861029
5.324261349,0,700.430002,1.39650192,121.8095745,176.3639335
7.172033632,0,6.180830405,0,108.7858136,885.0333575
1.524369002,1,1000.000001,0,0,0
8.266066749,1,969.2827303,3.324456815,18.05406118,9.33875095
0.095824401,0,992.3108109,7.68919186,0,0
3.69642981,0,1000.000003,0,0,0
5.176634413,1,999.9999999,0,0,0
4.561983735,1,999.1802921,0.819720339,0,0
2.75460096,1,513.1027382,14.9070852,0,471.9901689
3.583755499,0,44.51204371,0,0,955.4879557
3.013998131,1,456.2456495,0,364.5985958,179.1557208
2.821270486,0,1000,0,0,0
5.699204194,0,764.4167913,0,1.821178722,233.7620283
4.714030972,1,446.6644295,1.62312621,48.16516167,503.5472702
2.614180809,0,999.257898,0,0.742112984,0
5.799199751,0,860.8520318,0,59.66868742,79.47928264
4.614599042,0,999.9999992,0,0,0
5.625724238,0,1000.000002,0,0,0
5.259257684,1,899.3815201,0.475703706,12.43930202,87.70347112
2.342009978,1,998.2448169,1.755188086,0,0
2.87963792,0,757.1051631,1.958095928,228.8539975,12.08281076
5.49458721,1,578.2378062,65.6685827,5.361733514,350.731881
5.220740531,1,555.6170566,3.111955653,23.18513396,418.085877
3.958196812,1,950.7731153,2.698416215,46.52847125,0
4.234654767,0,364.5115671,0,3.092752085,632.3956682
6.555329792,1,411.3740135,0.992735247,6.920456865,580.7127971
2.816857222,1,999.9999996,0,0,0
5.094194762,0,971.8467127,0,0,28.15328627
3.595614695,0,540.0022077,0,176.9879138,283.0098531
3.564637594,0,607.4393651,0,0,392.56063
6.197553704,1,677.7167795,0,63.6364647,258.6467514
5.650832698,0,259.5705976,0,11.76997931,728.6594275
5.627019272,1,129.3175556,10.12680494,0,860.5556442
6.610957614,0,264.2982724,0,639.2857155,96.41601205
4.042007683,1,167.7476849,0,0,832.2523187
5.363905943,0,403.2989666,9.016839237,11.2172404,576.4669452
3.379466487,1,978.4271061,20.56039901,1.012513483,0
4.648332705,1,105.033403,5.175993424,0,889.7906016
3.739713891,0,907.44791,0,0,92.55208092
4.19399193,0,670.2938322,0,0,329.7061656
5.190314051,0,777.9856355,112.9820287,109.0323384,0
2.363558634,1,984.3186094,15.68139142,0,0
8.184774551,1,114.6362681,0.309676346,0,885.0540572
1.987965237,0,999.9999938,0,0,0
1.571622774,0,988.0393548,0,0,11.96063539
6.316221747,0,1.339183945,0,37.85986022,960.8009559
5.583325388,1,353.1571118,54.51664887,0,592.3262478
5.248239634,1,734.8040225,33.85644355,31.53071506,199.8088143
5.256691019,1,290.3080953,20.15957643,6.619726035,682.9125924
3.975506454,0,877.7970893,0,113.0770269,9.125860086
2.205491257,0,749.4186306,0,0,250.581365
4.151609116,1,921.9594235,28.12144413,7.472732353,42.44640331
2.645676577,0,995.8867164,4.113283313,0,0
5.950239467,1,1000,0,0,0
3.705885237,0,283.843177,0,0.223868788,715.9329598
2.349005606,0,1000,0,0,0
3.357228317,1,313.2025756,686.7974197,0,0
4.825862909,1,979.8066796,2.225623061,12.5325129,5.435188309
2.872550894,1,1000.000005,0,0,0
2.355559209,0,908.2769388,0,91.72306628,0
4.487374423,0,297.9157458,0,0,702.0842556
4.489933142,1,562.9857862,144.6139963,2.033437941,290.3668407
2.986113649,1,977.767569,22.23243014,0,0
3.057923389,1,999.9999996,0,0,0
4.464099875,0,676.0826331,0,266.8122811,57.10510307
1.103831317,1,999.9999883,0,0,0
1.185072451,1,999.9999986,0,0,0
2.563111557,1,1000.000001,0,0,0
3.573105697,1,989.4542621,6.765023108,3.780711458,0
4.621815131,0,178.4944846,0,0,821.5055124
6.950712434,1,18.55044989,0,0,981.4495498
5.715319246,1,597.7155046,0,17.15504406,385.1294462
3.68012294,1,1000.000004,0,0,0
3.961967584,1,765.8879262,0.247584291,8.120607194,225.7438863
1.994941271,1,715.4366867,2.405750121,282.1575986,0
3.962973728,1,937.7625985,62.2374172,0,0
3.422682722,0,1000.000001,0,0,0
4.645437121,0,251.7751291,0,0,748.2248809
2.345538113,0,977.87989,0,0,22.12009446
5.038693028,0,422.8450556,38.51726859,370.4095473,168.2281402
7.065477826,0,614.0060705,54.55079718,63.31167835,268.1314462
3.782479703,0,587.0261043,15.78013031,0,397.1937746
4.803423444,0,135.1535198,0,747.1639468,117.6825415
5.380287983,0,351.8646659,0,243.7172598,404.4180829
3.197559056,0,1000,0,0,0
4.448184964,0,300.5180859,0,183.8797858,515.6021289
4.025184802,1,609.4528059,390.5471878,0,0
4.195352197,1,791.0492354,0,208.9507641,0
2.453980432,0,1000.000001,0,0,0
4.049020349,1,953.5142409,45.79478986,0,0.690955895
4.995996582,1,162.4713317,0,1.943251492,835.5854234
6.902287216,0,58.05421949,0,0,941.9457805
5.918541652,1,827.6858258,4.2195114,75.79624487,92.29843023
8.306364915,1,65.55366933,9.028623113,26.26789796,899.1498076
2.465304874,1,1000.000001,0,0,0
5.744641273,0,441.0615268,0,0,558.9384661
4.366684011,1,543.0373552,0,0,456.9626517
8.379605866,0,3.387445714,0,0,996.6125541
2.383403429,1,718.4759129,69.12638097,212.3977099,0
2.320556316,1,993.5635189,6.43645765,0,0
2.801214709,1,996.4821465,3.517897035,0,0
-0.247791449,1,998.4284826,1.571484526,0,0
2.948489957,0,999.9999872,0,0,0
2.481734677,1,996.5195327,3.480470063,0,0
4.300787573,1,999.9999999,0,0,0
4.683511952,0,997.7386071,0,0,2.261392183
7.752341678,1,35.02151143,0,0,964.9784886
5.900847676,0,239.8080903,33.20290581,11.54858828,715.4404086
2.846192689,0,988.9306204,6.23762603,4.573781807,0.25798072
2.203170657,1,999.9999925,0,0,0
4.983838343,0,288.6255188,0,0,711.3744813
1.359533586,1,1000.000006,0,0,0
7.662917532,0,259.0756798,0,6.010329108,734.913992
6.358880241,0,524.4792773,0,216.8790736,258.641655
3.061648696,1,675.2154399,28.1367763,296.6477793,0
0.573730942,0,1000.00001,0,0,0
6.707744748,1,992.2229692,0,0,7.777029521
3.770920309,1,964.1423771,6.283510298,13.44017468,16.1339312
6.475632624,1,279.0663121,0,0,720.9336852
0.811144682,1,990.7680952,9.231889853,0,0
2.801249954,1,98.85202386,1.176246289,21.35108793,878.6206642
4.010487399,0,803.8629114,1.816159457,0.665224214,193.6556871
4.093961188,1,999.9999944,0,0,0
3.099869057,0,1000.000019,0,0,0
5.245699865,1,163.9950093,0,836.0049904,0
1.864759141,1,999.9999997,0,0,0
3.71524103,1,743.8956367,2.542683848,0,253.5616771
4.240591263,1,999.9999976,0,0,0
5.028877668,1,412.1845562,0,0,587.8154386
5.423229756,1,209.9537355,6.056022775,0,783.9902217
1.750715816,1,966.1967671,19.02094792,0,14.78226075
0.931771659,0,999.9999993,0,0,0
6.555353644,0,133.7659288,0,55.6163221,810.6177395
4.664628024,0,875.3825696,0,18.68875669,105.9287018
2.503026927,1,998.3143297,0.06555153,0,1.620120488
7.102303951,0,643.2561102,0,24.4206077,332.3232799
4.231349269,0,187.7870446,0,26.88308512,785.3298725
6.358594368,0,96.15713322,0,828.9417655,74.90110351
4.135036963,1,990.7835833,3.850761137,2.706447337,2.659183904
8.12149585,1,117.8307394,0,882.1692611,0
7.510681685,0,219.2259649,4.811455887,640.6169567,135.345623
3.502071703,0,999.9999987,0,0,0
5.943141902,0,728.0074699,0,31.02162441,240.9708993
5.290751899,0,521.4775524,0,87.81097838,390.7114768
6.737263115,0,196.2666975,0,762.7135451,41.0197632
2.070153079,1,997.4249702,2.575010201,0,0
5.37210292,1,1000,0,0,0
6.116848974,0,251.4289301,0,725.6276753,22.94339617
0.482521027,0,1000.000016,0,0,0
1.633482975,0,367.5294922,38.92951166,0,593.5409873
-0.078464356,0,999.6790623,0,0,0.320931928
3.461186331,0,344.1978662,0,0,655.8021326
5.435084512,0,831.5093848,0,20.00631423,148.4843017
7.004714104,0,189.9599782,0.918830485,302.9752673,506.1459235
4.148189561,1,987.5411119,3.579934614,0,8.878954532
7.257231091,1,667.8001972,0,0,332.1998021
1.239797084,1,999.9999987,0,0,0
0.593235121,0,1000,0,0,0
3.888904602,1,296.610833,2.501874827,0,700.8873332
4.768130898,1,1000,0,0,0
3.934610504,0,862.6014769,0,89.10125946,48.29724397
-0.1348842,0,1000.000005,0,0,0
3.821759921,1,1000.000001,0,0,0
1.391060999,0,1000,0,0,0
5.339345098,0,660.0278959,0,328.2125357,11.75957103
4.733196492,1,81.65188208,1.319105586,0,917.0290108
2.120240427,1,999.999998,0,0,0
2.972266165,0,301.8413853,0.080675984,11.52257005,686.5553636
1.881572956,1,998.4157287,1.584275643,0,0
3.874641805,1,1000.000001,0,0,0
5.910284641,0,159.6547173,0,0,840.3452859
2.028547907,1,999.9999938,0,0,0
5.008093031,0,906.9684302,0,11.8042955,81.22727642
2.939484763,0,808.167365,0.343741658,0,191.4888794
2.414254335,1,982.0240782,3.261931831,0,14.71398405
3.78593928,0,22.67939171,0,0,977.3206074
1.929515355,0,971.2551845,0,28.7448534,0
2.892701389,0,716.8846902,0,177.8768061,105.2384669
1.604244215,1,1000.000003,0,0,0
7.929450266,1,63.56638002,0,0,936.4336185
4.070527104,0,311.3585137,0,688.6414795,0
2.600548984,1,998.4519375,0.326667025,0,1.221402379
4.427959821,0,452.6301926,0,35.68313729,511.6866477
3.775343901,1,224.5413934,0,0,775.4586087
3.558060801,0,1000.000006,0,0,0
5.2283334,1,979.706193,0,0,20.29380471
5.51501542,1,970.469666,29.53033225,0,0
2.938997705,1,1000.000001,0,0,0
2.848363519,0,1000.000003,0,0,0
3.449896606,1,998.0823672,1.91762933,0,0
-0.603842329,0,950.1083196,0,0,49.89164436
0.969617876,1,1000.000001,0,0,0
6.733748535,0,23.10966148,0,0,976.8903356
7.289935427,0,33.74420601,0,820.7348205,145.5209702
3.501927921,0,264.8999607,0,0,735.1000358
5.153113926,0,328.9653525,0,0,671.0346383
4.622500309,1,109.5703666,0,412.2603638,478.1692623
10.15776162,1,25.80165458,0,0,974.198345
6.239149823,1,88.29960496,0,0,911.7003942
3.744164817,1,503.4160005,0,405.1485444,91.4354454
2.088919119,1,999.6250686,0.374918993,0,0
0.787107359,0,1000.000001,0,0,0
4.406927272,0,999.9999996,0,0,0
2.487298509,0,1000.000002,0,0,0
1.155492581,0,999.9999955,0,0,0
2.706854232,0,999.9999989,0,0,0
1.836903993,0,1000.000002,0,0,0
7.37428327,0,167.5524117,0,573.029888,259.4177044
5.763279514,0,261.7344213,0,13.98970668,724.2758826
3.984054717,1,996.7485257,0,3.251473886,0
6.959888278,0,965.4161527,32.54413095,2.039716012,0
4.154736615,1,995.3566484,0,0,4.643355533
2.277431597,1,993.987182,6.012817599,0,0
7.046248155,1,625.5216645,0,0,374.478338
5.077820087,0,957.3031236,7.29726392,28.90729413,6.492308104
1.925507691,0,527.9723461,6.211104226,465.8165512,0
3.619322644,0,936.7435152,0,63.25648096,0
2.248763493,0,996.9010801,0,3.098919945,0
1.234400538,0,990.4150928,3.508126154,0.420372368,5.656401717
5.852355095,1,1000.000001,0,0,0
7.818833281,1,13.10376198,3.434025308,0,983.4622124
1.202864852,1,996.9141472,3.085849273,0,0
5.125938473,0,8.349179662,0,0,991.6508204
2.698714862,0,987.2150704,0,12.78493705,0
3.025749232,1,838.2137696,0,0,161.786212
2.815212152,0,11.0879972,0,0,988.9120027
2.272018461,1,545.4898749,0,0,454.5100778
4.097043256,1,998.4931741,0.938508457,0.568319446,0
2.338099767,0,999.9999997,0,0,0
4.540913652,0,568.3143501,0,419.6336972,12.05196707
3.899523781,0,992.3275883,0,0,7.672411795
3.522103906,0,941.4859153,0,2.811983544,55.70210204
2.184872676,0,999.9999982,0,0,0
2.846457339,0,534.8687577,0,0,465.1312434
5.510782452,0,449.0802044,0,6.34098461,544.5788089
5.001834375,1,999.9999993,0,0,0
2.04488951,1,999.9999942,0,0,0
4.198664611,0,824.0384579,30.98161594,16.5879147,128.3919852
5.502774247,1,68.54247549,0,0,931.4575256
0.661189438,1,1000.000004,0,0,0
5.086720385,1,457.9042717,0,0,542.0957142
2.674752482,1,1000.000005,0,0,0
5.141197337,0,941.0201411,0,0,58.97986146
2.473481687,0,1000.000001,0,0,0
0.390235799,1,999.9999956,0,0,0
0.744915124,1,999.9999989,0,0,0
4.096169893,1,349.5205788,13.15162538,0,637.3278616
4.519445003,1,867.5133122,3.858098636,0,128.6285745
2.19136675,1,1000.000002,0,0,0
5.277184918,0,974.6531984,0,0,25.34680454
0.676959875,0,1000.000008,0,0,0
3.867840403,0,1000.000002,0,0,0
1.5779676,1,988.3469288,11.65310383,0,0
2.696327784,1,628.9643013,327.2564838,0,43.77922087
4.094797343,1,1000.000003,0,0,0
2.279173269,1,999.9999987,0,0,0
3.230888912,1,936.5455873,0.377054962,62.70394813,0.373407923
6.012585618,1,330.9187822,25.9346468,0,643.1465758
2.846216261,1,992.9414758,6.286450721,0,0.772077481
5.671384224,0,997.2835345,0,2.716466727,0
1.740586291,1,999.9999951,0,0,0
5.059608356,1,914.1902647,2.323584205,0,83.48615675
6.883137241,0,112.2489819,0,8.840220079,878.9108035
-0.943289,0,1000,0,0,0
2.406209489,1,999.9999935,0,0,0
5.154144254,0,993.4669233,6.533076108,0,0
3.593909228,0,985.4589248,0,1.148287861,13.39277867
4.742291747,0,983.2269592,0,7.052884871,9.72015658
2.792029627,1,1000.000001,0,0,0
4.173179575,1,757.5596197,4.377288365,238.0630967,0
3.688645529,0,577.7487116,0,0,422.2512846
6.335564123,0,718.4666487,0,29.26576935,252.267587
4.508841687,1,647.4098764,2.431886633,0,350.1582456
4.675205324,1,369.9355251,0,5.804198486,624.2602573
3.176246068,1,974.9141301,6.294014452,0,18.79186043
3.024787552,0,992.6121751,0,7.387824029,0
3.134883624,0,999.4332512,0,0,0.566752474
4.788904285,0,562.3411526,0,133.5252148,304.1336372
3.158031038,1,999.9999854,0,0,0
4.579549714,0,1000,0,0,0
8.150801597,0,119.9258567,0,67.52130766,812.5528321
5.742249407,0,717.2782949,0,173.515962,109.2057396
